"","X","�..GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","MONTH","DAY","YEAR","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS"
"895",131548,"URN:CornellLabOfOrnithology:EBIRD:OBS403265103","8/6/2018 23:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,15,2016,"8:15:00","obsr696338","S29680179","Traveling","P22","EBIRD",240,3.219,NA,3,1,"G1780148",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62",""
"896",114690,"URN:CornellLabOfOrnithology:EBIRD:OBS905596487","4/28/2020 21:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","New York","US-NY","Tompkins","US-NY-109","",13,"","42076D4NW","Schulenberg home","L583112","P",42.4676667,-76.4511389,4,28,2020,"20:41:00","obsr135617","S68008258","Stationary","P21","EBIRD_ATL_NY",5,NA,NA,1,1,"",0,1,0,NA,"Schulenberg home at 1462 Hanshaw Road--Clear (visibility 10 miles); wind E at 7 mph; 51Âº F. --The field on Hanshaw Road is fallow, with corn stubble (remaining from the 2018 harvest) and goldenrod and other ""weeds"" (which are taller than the stubble).--Observations from the front step of the house.--Tuesday. Civil twilight begins 05:34, sunrise 06:04; sunset 20:02; civil twilight ends 20:33. Eastern Daylight Time.--Mammals: none observed. Also: Spring Peeper (x| heard only).","heard only, chippering, distant towards Freese Road fields"
"897",66978,"URN:CornellLabOfOrnithology:EBIRD:OBS477602299","3/23/2017 19:44",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Berrien","US-MI-021","",23,"","","Saint Joseph River (Berrien Co.)","L2139052","H",42.0606453,-86.4252031,3,22,2017,"10:14:00","obsr231657","S35350073","Traveling","P22","EBIRD",93,1.609,NA,5,1,"",0,1,0,NA,"",""
"898",71909,"URN:CornellLabOfOrnithology:EBIRD:OBS917448449","5/9/2020 21:11",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","St. Clair","US-MI-147","",23,"","","Ronnie's Home","L5730003","P",42.765731,-82.539483,5,9,2020,"20:07:00","obsr1237581","S68759978","Traveling","P22","EBIRD",62,0.4,NA,5,1,"G5304146",0,1,0,NA,"",""
"899",232212,"URN:CornellLabOfOrnithology:EBIRD:OBS930384179","5/24/2020 14:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Calumet","US-WI-015","",23,"","","Brillion Nature Center","L501042","H",44.159056,-88.0952454,5,24,2020,"5:06:00","obsr849619","S69556263","Traveling","P22","EBIRD",150,3.38,NA,1,1,"",0,1,0,NA,"Parked at lot by sugar shack, walked the road to the main trailheads, took boardwalk to marsh, then cottonwood back to nature center and sugar link back to the lot.",""
"900",226242,"URN:CornellLabOfOrnithology:EBIRD:OBS483150581","8/5/2018 14:40",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","Wisconsin","US-WI","Marquette","US-WI-077","",23,"","4308982CE","Reetz farm N","L3571864","P",43.94747,-89.17387,4,8,2017,"5:46:00","obsr89059","S35783477","Traveling","P22","EBIRD_ATL_WI",66,1.609,NA,1,1,"",0,1,0,NA,"",""
"901",226425,"URN:CornellLabOfOrnithology:EBIRD:OBS485662078","4/14/2017 20:17",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Wisconsin","US-WI","Green Lake","US-WI-047","US-WI_3644",23,"","","Puchyan Prairie SNA","L4476305","P",43.886534,-89.0261221,4,13,2017,"19:40:00","obsr447711","S35959786","Traveling","P22","EBIRD_WI",30,0.402,NA,5,1,"",0,1,0,NA,"",""
"902",224191,"URN:CornellLabOfOrnithology:EBIRD:OBS347209429","7/17/2017 18:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Waukesha","US-WI-133","",23,"","","Retzer Nature Center","L301097","H",43.0154468,-88.3115162,10,10,2015,"5:30:00","obsr375866","S25372463","Stationary","P21","EBIRD",660,NA,NA,10,1,"",0,1,0,NA,"Big Sit 17 foot circle on path just east of overlook; 2 of us all day the rest came & went different times  Started in dark very wet with dew and scopes didn't dry out until sun was up after a couple hours... 44 - 64 temp range; wind was from the north to start very gentle so it wasn't too cold, and the the wind swung around to the south.  large flocks of cedar waxwings, blue birds, robins, black birds, and huge murder of crows around 150 swirling in flight and mobbing in a couple different locations N & S of us, but no raptors or owls seen being harassed. Mostly sunny day, great sunset with sky popping up bright a couple times during setting and making our area just beautifully glow.  While there was good bird activity from sunrise for first 3 hours, after that, there was less general bird activity except for vultures and raptors which peaked around early afternoon.  We were almost embarrassed in that we didn't see either white throat or crowned sparrows, or cardinals in our area; but in doing some walk abouts, we had red-breasted nuthatch, white crowned, and others - away from circle not able to be seen./ heard at that location.--Tim H., Ed H., Paula S., Ann M., Ellen, Jasonn W., Mary K., Jennifer & Mike T., Spence S.  We had around 30-40 Retzer Nature Center visitors stop by and get an idea of what we were doing or seeing.",""
"903",228700,"URN:CornellLabOfOrnithology:EBIRD:OBS641173737","7/30/2020 14:05",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Wisconsin","US-WI","Adams","US-WI-001","US-WI_3650",23,"","","Leola Marsh SWA (general)","L720328","H",44.2062144,-89.67659,5,26,2018,"19:49:00","obsr57425","S47300985","Traveling","P22","EBIRD",86,6.437,NA,7,1,"G3235391",0,1,0,NA,"","Peent"
"904",71299,"URN:CornellLabOfOrnithology:EBIRD:OBS887643716","4/2/2020 16:05",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Michigan","US-MI","Monroe","US-MI-115","",NA,"","","Pte. Mouillee SGA","L248057","H",42.0146112,-83.2001495,4,1,2020,"19:10:00","obsr1178083","S66542493","Traveling","P22","EBIRD",95,4.651,NA,2,1,"",0,1,0,NA,"","Heard"
"905",104251,"URN:CornellLabOfOrnithology:EBIRD:OBS306394531","8/4/2018 17:04",5920,"species","American Woodcock","Scolopax minor",NA,NA,"8","","","","United States","US","New York","US-NY","Ulster","US-NY-111","",13,"","","US-NY-Ulster Park-345 Mountain View Rd","L3526833","P",41.896344,-73.981303,3,30,2015,"19:33:00","obsr404697","S22601337","Stationary","P21","EBIRD",22,NA,NA,2,1,"G1198731",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.8",""
"906",229665,"URN:CornellLabOfOrnithology:EBIRD:OBS740384691","4/17/2019 23:06",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","S ","C2","","United States","US","Wisconsin","US-WI","Portage","US-WI-097","",23,"","4408955CE","Unknown Location - (44.555, -89.549)","L9066376","P",44.5551628,-89.5491227,4,16,2019,"21:44:00","obsr91060","S55076940","Stationary","P21","EBIRD_ATL_WI",7,NA,NA,1,1,"",0,1,0,NA,"",""
"907",109801,"URN:CornellLabOfOrnithology:EBIRD:OBS611792493","7/20/2020 9:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Onondaga","US-NY-067","",13,"","","Three Rivers WMA (general area)","L340691","H",43.2072726,-76.3241404,4,22,2018,"18:30:00","obsr876727","S45333404","Traveling","P22","EBIRD",180,1.609,NA,20,1,"",0,1,0,NA,"walking around, from the platform to across the street","saw 4, heard multiple ""meeps"""
"908",137951,"URN:CornellLabOfOrnithology:EBIRD:OBS723613930","3/12/2019 19:57",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lake","US-OH-085","",13,"","","Concord Ravines--Private Property","L3626901","P",41.6465438,-81.2481451,3,12,2019,"19:44:00","obsr623595","S53752972","Stationary","P21","EBIRD",12,NA,NA,1,1,"",0,1,0,NA,"","calling and displaying"
"909",110189,"URN:CornellLabOfOrnithology:EBIRD:OBS620286855","2/13/2020 8:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Suffolk","US-NY-103","US-NY_758",30,"","","Dwarf Pine Barrens Preserve","L123047","H",40.86194,-72.64833,5,18,2018,"4:54:00","obsr180937","S45818981","Traveling","P22","EBIRD",10,2.84,NA,1,1,"",0,1,0,NA,"","Heard what sounded good for the peent call, most consistent with AMWO. The bird was calling from the east side of the road towards the open meadow area within the state lands. I only heard the bird call twice while I was pulled aside listening for whips. The location, however, and habitat is certainly interesting for Common Nighthawk. While I feel comfortable with my woodcock ID I admit that I occasionally consider whether this could have been a Common Nighthawk on territory."
"910",104052,"URN:CornellLabOfOrnithology:EBIRD:OBS304500991","1/27/2019 17:17",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","New York","US-NY-061","US-NY_2793",30,"","","Central Park--The Ramble","L109518","H",40.7771162,-73.9695739,3,21,2015,"10:50:00","obsr492831","S22457388","Traveling","P22","EBIRD",60,0.966,NA,3,1,"G1187572",1,1,0,NA,"","Sitting in stream by Azalea Pond for at least an hour.--<a href=""https://www.flickr.com/photos/geeseskeins/16861623696"" title=""American Woodcock by Sarah, on Flickr""><img src=""https://farm8.staticflickr.com/7610/16861623696_1def41801e.jpg"" alt=""American Woodcock"" /></a>"
"911",133387,"URN:CornellLabOfOrnithology:EBIRD:OBS498380222","8/30/2018 5:01",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh (Lucas Co.)","L317582","H",41.6270511,-83.1924882,5,10,2017,"16:55:00","obsr238108","S36783669","Traveling","P22","EBIRD",139,2.414,NA,4,1,"G2407143",0,1,0,NA,"Entered east end of boardwalk",""
"912",131221,"URN:CornellLabOfOrnithology:EBIRD:OBS401758352","8/6/2018 23:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,12,2016,"11:30:00","obsr396285","S29597103","Traveling","P22","EBIRD",420,3.219,NA,2,1,"",0,1,0,NA,"Magee with Joyce......",""
"913",64901,"URN:CornellLabOfOrnithology:EBIRD:OBS310548311","8/5/2018 14:03",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Barry","US-MI-015","",23,"","","Pierce Cedar Creek Institute","L612006","H",42.5354174,-85.3018341,4,16,2015,"18:26:00","obsr451079","S22900187","Traveling","P22","EBIRD",145,1.127,NA,7,1,"G1222371",0,1,0,NA,"Barry County Bird Club weekly bird hike.",""
"914",222306,"URN:CornellLabOfOrnithology:EBIRD:OBS243767628","12/16/2018 16:44",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Wisconsin","US-WI","Washington","US-WI-131","",23,"","","487 Schraufnagel Drive","L1515727","P",43.2072395,-88.3553452,4,5,2014,"5:30:00","obsr45584","S17756965","Area","P23","EBIRD",20,NA,4.0469,1,1,"",0,1,0,NA,"",""
"915",103043,"URN:CornellLabOfOrnithology:EBIRD:OBS243455336","4/4/2014 6:12",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Tioga","US-NY-107","",28,"","","Tubbs Hill Rd, Richford","L621720","P",42.3483635,-76.1646831,4,4,2014,"6:00:00","obsr13331","S17734678","Stationary","P21","EBIRD",7,NA,NA,1,1,"",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1",""
"916",129584,"URN:CornellLabOfOrnithology:EBIRD:OBS340284872","8/6/2018 23:26",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Hancock","US-OH-063","",22,"","","Litzenberg Memorial Woods--North","L794229","H",41.0607259,-83.7635547,9,4,2015,"13:02:00","obsr241747","S24887614","Traveling","P22","EBIRD",91,2.414,NA,2,1,"G1396559",0,1,0,NA,"Pt cloudy to cloudy. Humid, upper 80's. Thunderstorms in area","Seen at bottom of trail, due east of parking lot. Flushed twice: once from on the trail at 5 feet, once from the side of the trail at 1.5 feet."
"917",67728,"URN:CornellLabOfOrnithology:EBIRD:OBS503586488","8/6/2018 20:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Oscoda","US-MI-135","",12,"","","Mack Lake Area","L385252","H",44.5743283,-84.0701294,5,22,2017,"19:30:00","obsr280244","S37080277","Traveling","P22","EBIRD",45,3.219,NA,1,1,"",0,1,0,NA,"",""
"918",224311,"URN:CornellLabOfOrnithology:EBIRD:OBS380675900","7/20/2017 14:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Wisconsin","US-WI","Fond du Lac","US-WI-039","",23,"","","Northview Rd (Cedar to CTH H)","L3510440","P",43.71976,-88.25677,3,12,2016,"4:50:00","obsr30855","S28110962","Stationary","P21","EBIRD",27,NA,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",""
"919",133944,"URN:CornellLabOfOrnithology:EBIRD:OBS499004917","8/5/2018 13:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,13,2017,"9:30:00","obsr266220","S36818455","Traveling","P22","EBIRD",721,16.093,NA,2,1,"",0,1,0,NA,"",""
"920",103299,"URN:CornellLabOfOrnithology:EBIRD:OBS249086757","4/28/2014 21:56",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Jefferson","US-NY-045","US-NY_805",NA,"","","US-NY-Three Mile Bay-22722-23484 County Rd 57","L2811558","P",44.015057,-76.262476,4,27,2014,"20:23:00","obsr216668","S18130365","Incidental","P20","EBIRD",NA,NA,NA,3,1,"G878312",0,1,0,NA,"<br />Submitted from BirdLog World for iOS, version 1.7.1",""
"921",105761,"URN:CornellLabOfOrnithology:EBIRD:OBS384078701","3/19/2016 9:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Livingston","US-NY-051","",13,"","","feeders/woodlot","L3326245","P",42.7480094,-77.6821368,3,16,2016,"6:45:00","obsr564812","S28421208","Stationary","P21","EBIRD",10,NA,NA,1,1,"",0,1,0,NA,"","first one I have ever heard around my yard."
"922",139247,"URN:CornellLabOfOrnithology:EBIRD:OBS760108529","5/20/2019 14:37",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Howard Marsh Metropark","L4971040","H",41.6420668,-83.2730412,5,16,2019,"9:14:00","obsr604340","S56348813","Traveling","P22","EBIRD",135,4.625,NA,2,1,"G4182941",0,1,0,NA,"Sunny, 64 degrees, S 7 mph",""
"923",225631,"URN:CornellLabOfOrnithology:EBIRD:OBS415813574","7/4/2016 9:23",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","H ","C2","","United States","US","Wisconsin","US-WI","Price","US-WI-099","",12,"","4509084CE","Wisconsin BBA: Park Falls, Hoefferle Road","L4749446","P",45.9362929,-90.3929324,7,3,2016,"21:30:00","obsr156821","S30517958","Traveling","P22","EBIRD_ATL_WI",8,2.897,NA,3,1,"G1835144",0,1,0,NA,"Nocturnal with 10 percent cloud cover, 70 degrees, gusty breeze at 1 to 3 miles per hour, 64 percent humidity.<br />Submitted from eBird Android 1.2.3",""
"924",111208,"URN:CornellLabOfOrnithology:EBIRD:OBS727541855","3/21/2019 22:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Tompkins","US-NY-109","",28,"","","764 Ringwood","L4012220","P",42.436481,-76.377657,3,21,2019,"19:30:00","obsr314316","S54089697","Traveling","P22","EBIRD",20,2.414,NA,1,1,"",0,1,0,NA,"On a run but nighttime, so willing to call it a complete checklist (anything detected would have been sound only anyhow)",""
"925",127802,"URN:CornellLabOfOrnithology:EBIRD:OBS254222568","8/5/2018 12:03",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Ohio","US-OH","Erie","US-OH-043","US-OH_2044",NA,"","","Kelleys Island","L270459","H",41.6009347,-82.7122847,5,12,2014,"6:00:00","obsr97893","S18427454","Incidental","P20","EBIRD",NA,NA,NA,1,1,"",0,1,0,NA,"",""
"926",141066,"URN:CornellLabOfOrnithology:EBIRD:OBS235959220","3/1/2014 22:41",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","Oklahoma","US-OK","Cherokee","US-OK-021","",24,"","","Mia's Woodcock Lek","L2665820","P",35.9702728,-95.0609894,2,19,2014,"18:05:00","obsr324001","S17109021","Stationary","P21","EBIRD",30,NA,NA,7,1,"G816484",0,1,0,NA,"",""
"927",130711,"URN:CornellLabOfOrnithology:EBIRD:OBS399440884","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,7,2016,"16:37:00","obsr278435","S29470912","Traveling","P22","EBIRD",146,0.805,NA,4,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",""
"928",76136,"URN:CornellLabOfOrnithology:EBIRD:OBS886790174","3/31/2020 21:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","C ","C3","","United States","US","Minnesota","US-MN","Hennepin","US-MN-053","",23,"","","Hyland Lake Park Reserve","L356720","H",44.83615,-93.37491,3,31,2020,"19:03:00","obsr537132","S66462292","Traveling","P22","EBIRD",65,2.902,NA,2,1,"",0,1,0,NA,"",""
"929",66021,"URN:CornellLabOfOrnithology:EBIRD:OBS392001251","4/17/2016 9:11",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Chippewa","US-MI-033","US-MI_1653",NA,"USFWS_225","","Whitefish Point","L140452","H",46.769001,-84.9530029,4,16,2016,"20:50:00","obsr209179","S28997814","Stationary","P21","EBIRD",35,NA,NA,1,1,"",0,1,0,NA,"",""
"930",105028,"URN:CornellLabOfOrnithology:EBIRD:OBS322420411","8/6/2018 22:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Monroe","US-NY-055","US-NY_814",13,"","","Hamlin Beach SP--Yanty Creek Marsh","L139805","H",43.3576374,-77.9375696,5,24,2015,"5:14:00","obsr14774","S23605223","Traveling","P22","EBIRD",36,1.207,NA,1,1,"",0,1,0,NA,"Highlight may have been an adult Red Fox with a small kit playing in the trail. When the adult saw me, she (?) gave barking calls and the kit went one way and she the other.  <br />Submitted from eBird for iOS, version 0.9.1 Build 4",""
"931",109139,"URN:CornellLabOfOrnithology:EBIRD:OBS586146566","3/9/2018 18:44",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","New York","US-NY","Suffolk","US-NY-103","",30,"","","Farm","L137715","P",41.0795555,-72.4394913,3,9,2018,"18:28:00","obsr19954","S43511215","Traveling","P22","EBIRD",11,0.483,NA,1,1,"",0,1,0,NA,"","Displaying & peenting barn & berries "
"932",68950,"URN:CornellLabOfOrnithology:EBIRD:OBS619260577","5/17/2018 1:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Allegan","US-MI-005","US-MI_1590",23,"","","Allegan SGA--Farm Unit","L752711","H",42.5499821,-86.1178436,5,17,2018,"0:57:00","obsr203441","S45757020","Traveling","P22","EBIRD",22,3.219,NA,1,1,"",0,1,0,NA,"",""
"933",111070,"URN:CornellLabOfOrnithology:EBIRD:OBS725839932","3/17/2019 20:23",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","New York","US-NY","Seneca","US-NY-099","",13,"","","9348 Lodi Covert Townline, Interlaken, New York, US (42.571, -76.762)","L8870390","P",42.5708465,-76.7621084,3,17,2019,"19:37:00","obsr108846","S53955704","Traveling","P22","EBIRD",10,1.207,NA,5,1,"G3955748",0,1,0,NA,"","BMW and jwm only"
